,interval_begin,interval_end,interval_id,edge_arrived,edge_density,edge_departed,edge_entered,edge_id,edge_laneChangedFrom,edge_laneChangedTo,edge_laneDensity,edge_left,edge_numEdges,edge_occupancy,edge_overlapTraveltime,edge_sampledSeconds,edge_speed,edge_speedRelative,edge_timeLoss,edge_traveltime,edge_waitingTime,rand_seed
90,10200.0,10500.0,wellawatta_kollupitiya_bus,0.0,4.31,0.0,428.0,AGGREGATED,9.0,9.0,0.01,431.0,76.0,0.01,386.31,2985.92,6.01,0.36,614.1,440.58,253.0,67006
91,10200.0,10500.0,wellawatta_kollupitiya_probe,0.0,0.44,0.0,111.0,AGGREGATED,5.0,5.0,0.0,112.0,78.0,0.0,190.44,312.53,12.57,0.75,71.72,191.07,5.0,67006
92,10500.0,10800.0,cross_junction_ratmalana_bus,0.0,8.13,0.0,408.0,AGGREGATED,63.0,63.0,0.06,407.0,45.0,0.07,1064.72,11141.6,4.3,0.26,5000.39,1119.37,2416.0,67006
93,10500.0,10800.0,cross_junction_ratmalana_probe,0.0,1.26,0.0,82.0,AGGREGATED,15.0,15.0,0.01,81.0,43.0,0.0,904.89,1671.84,4.88,0.29,1172.24,924.94,465.0,67006
94,10500.0,10800.0,wellawatta_kollupitiya_bus,0.0,5.01,0.0,479.0,AGGREGATED,6.0,6.0,0.02,477.0,76.0,0.02,395.39,3473.19,5.87,0.35,659.2,451.52,264.0,67006
95,10500.0,10800.0,wellawatta_kollupitiya_probe,0.0,0.29,0.0,69.0,AGGREGATED,8.0,8.0,0.0,67.0,78.0,0.0,195.57,204.61,12.24,0.73,38.85,196.94,2.0,67006
96,10800.0,11100.0,cross_junction_ratmalana_bus,0.0,7.87,0.0,391.0,AGGREGATED,59.0,59.0,0.06,391.0,45.0,0.07,1055.17,10781.46,4.34,0.26,4475.26,1109.05,2011.0,67006
97,10800.0,11100.0,cross_junction_ratmalana_probe,0.0,1.36,0.0,56.0,AGGREGATED,17.0,17.0,0.01,57.0,43.0,0.0,1162.45,1801.32,3.8,0.23,1366.49,1181.41,436.0,67006
98,10800.0,11100.0,wellawatta_kollupitiya_bus,0.0,4.79,0.0,470.0,AGGREGATED,8.0,8.0,0.02,469.0,76.0,0.02,381.93,3320.72,6.08,0.36,610.96,432.84,244.0,67006
99,10800.0,11100.0,wellawatta_kollupitiya_probe,0.0,0.44,0.0,132.0,AGGREGATED,6.0,6.0,0.0,133.0,78.0,0.0,170.28,314.05,14.06,0.84,60.23,171.1,12.0,67006
100,11100.0,11400.0,cross_junction_ratmalana_bus,0.0,8.63,0.0,429.0,AGGREGATED,60.0,60.0,0.06,424.0,45.0,0.07,1126.79,11824.81,4.06,0.24,5615.85,1193.72,2543.0,67006
101,11100.0,11400.0,cross_junction_ratmalana_probe,0.0,1.42,0.0,78.0,AGGREGATED,21.0,21.0,0.01,76.0,43.0,0.0,1055.21,1880.39,4.19,0.25,1382.81,1080.39,405.0,67006
102,11100.0,11400.0,wellawatta_kollupitiya_bus,0.0,5.37,0.0,548.0,AGGREGATED,14.0,14.0,0.02,548.0,76.0,0.02,373.01,3721.0,6.23,0.37,698.79,422.39,236.0,67006
103,11100.0,11400.0,wellawatta_kollupitiya_probe,0.0,0.17,0.0,33.0,AGGREGATED,4.0,4.0,0.0,34.0,78.0,0.0,235.12,120.15,10.18,0.61,52.25,237.84,2.0,67006
104,11400.0,11700.0,cross_junction_ratmalana_bus,0.0,9.44,0.0,479.0,AGGREGATED,63.0,63.0,0.07,476.0,45.0,0.08,1050.16,12941.92,4.36,0.26,5663.3,1105.12,2346.0,67006
105,11400.0,11700.0,cross_junction_ratmalana_probe,0.0,1.36,0.0,77.0,AGGREGATED,24.0,24.0,0.01,77.0,43.0,0.0,976.7,1802.8,4.52,0.27,1278.9,970.87,296.0,67006
106,11400.0,11700.0,wellawatta_kollupitiya_bus,0.0,5.32,0.0,488.0,AGGREGATED,5.0,5.0,0.02,486.0,76.0,0.02,415.44,3687.24,5.59,0.34,847.45,475.61,341.0,67006
107,11400.0,11700.0,wellawatta_kollupitiya_probe,0.0,0.62,0.0,157.0,AGGREGATED,11.0,11.0,0.0,155.0,78.0,0.0,198.44,448.15,12.07,0.72,114.38,199.64,11.0,67006
108,11700.0,12000.0,cross_junction_ratmalana_bus,0.0,9.24,0.0,397.0,AGGREGATED,51.0,51.0,0.07,402.0,45.0,0.08,1225.83,12658.06,3.74,0.22,6618.24,1295.88,3131.0,67006
109,11700.0,12000.0,cross_junction_ratmalana_probe,0.0,1.35,0.0,81.0,AGGREGATED,17.0,17.0,0.01,82.0,43.0,0.0,945.87,1791.2,4.67,0.28,1242.12,966.42,389.0,67006
110,11700.0,12000.0,wellawatta_kollupitiya_bus,0.0,6.16,0.0,593.0,AGGREGATED,12.0,12.0,0.02,595.0,76.0,0.02,396.36,4268.62,5.86,0.35,923.22,448.48,321.0,67006
111,11700.0,12000.0,wellawatta_kollupitiya_probe,0.0,0.88,0.0,139.0,AGGREGATED,15.0,15.0,0.0,140.0,78.0,0.0,311.8,628.46,7.68,0.46,355.34,322.63,70.0,67006
112,12000.0,12300.0,cross_junction_ratmalana_bus,0.0,8.63,0.0,334.0,AGGREGATED,47.0,47.0,0.06,334.0,45.0,0.07,1323.72,11821.96,3.46,0.21,6228.98,1405.84,2840.0,67006
113,12000.0,12300.0,cross_junction_ratmalana_probe,0.0,1.55,0.0,85.0,AGGREGATED,12.0,12.0,0.01,83.0,43.0,0.0,992.56,2050.36,4.45,0.27,1483.33,1013.35,392.0,67006
114,12000.0,12300.0,wellawatta_kollupitiya_bus,0.0,7.66,0.0,680.0,AGGREGATED,16.0,16.0,0.03,678.0,76.0,0.02,431.22,5307.93,5.39,0.32,1535.09,497.23,639.0,67006
115,12000.0,12300.0,wellawatta_kollupitiya_probe,0.0,0.7,0.0,138.0,AGGREGATED,14.0,14.0,0.0,138.0,78.0,0.0,243.94,502.2,9.82,0.59,206.4,246.2,52.0,67006
116,12300.0,12600.0,cross_junction_ratmalana_bus,0.0,9.2,0.0,339.0,AGGREGATED,45.0,45.0,0.07,337.0,45.0,0.08,1353.6,12610.49,3.38,0.2,6979.24,1430.37,3030.0,67006
117,12300.0,12600.0,cross_junction_ratmalana_probe,0.0,1.5,0.0,73.0,AGGREGATED,16.0,16.0,0.01,75.0,43.0,0.0,1097.81,1980.27,4.02,0.24,1484.8,1121.51,489.0,67006
118,12300.0,12600.0,wellawatta_kollupitiya_bus,0.0,7.3,0.0,608.0,AGGREGATED,15.0,15.0,0.02,607.0,76.0,0.02,454.27,5060.68,5.11,0.31,1607.29,515.72,649.0,67006
119,12300.0,12600.0,wellawatta_kollupitiya_probe,0.0,0.62,0.0,73.0,AGGREGATED,11.0,11.0,0.0,72.0,78.0,0.0,401.01,445.2,5.97,0.36,264.74,410.1,56.0,67006
120,12600.0,12900.0,cross_junction_ratmalana_bus,0.0,8.78,0.0,370.0,AGGREGATED,47.0,47.0,0.07,371.0,45.0,0.07,1298.22,12031.62,3.53,0.21,6304.83,1380.68,3062.0,67006
121,12600.0,12900.0,cross_junction_ratmalana_probe,0.0,1.36,0.0,70.0,AGGREGATED,19.0,19.0,0.01,71.0,43.0,0.0,1078.19,1795.61,4.1,0.24,1344.01,1103.82,570.0,67006
122,12600.0,12900.0,wellawatta_kollupitiya_bus,0.0,7.06,0.0,628.0,AGGREGATED,10.0,10.0,0.02,631.0,76.0,0.02,425.71,4893.29,5.46,0.33,1285.85,478.86,497.27,67006
123,12600.0,12900.0,wellawatta_kollupitiya_probe,0.0,1.01,0.0,183.0,AGGREGATED,13.0,13.0,0.0,183.0,78.0,0.0,280.25,725.36,8.54,0.51,326.29,286.13,65.0,67006
124,12900.0,13200.0,cross_junction_ratmalana_bus,0.0,9.22,0.0,352.0,AGGREGATED,44.0,44.0,0.07,351.0,45.0,0.08,1425.67,12630.0,3.21,0.19,7187.03,1525.33,4166.0,67006
125,12900.0,13200.0,cross_junction_ratmalana_probe,0.0,1.43,0.0,70.0,AGGREGATED,20.0,20.0,0.01,68.0,43.0,0.0,1164.49,1899.64,3.79,0.23,1452.62,1192.65,561.0,67006
126,12900.0,13200.0,wellawatta_kollupitiya_bus,0.0,8.31,0.0,703.0,AGGREGATED,11.0,11.0,0.03,694.0,76.0,0.03,452.11,5760.16,5.14,0.31,1775.09,517.81,745.0,67006
127,12900.0,13200.0,wellawatta_kollupitiya_probe,0.0,0.73,0.0,88.0,AGGREGATED,9.0,9.0,0.0,88.0,78.0,0.0,398.46,525.62,6.01,0.36,319.97,414.04,88.0,67006
128,13200.0,13500.0,cross_junction_ratmalana_bus,0.0,9.66,0.0,385.0,AGGREGATED,65.0,65.0,0.07,383.0,45.0,0.08,1366.55,13238.11,3.35,0.2,7164.68,1458.5,3964.0,67006
129,13200.0,13500.0,cross_junction_ratmalana_probe,0.0,1.42,0.0,84.0,AGGREGATED,22.0,22.0,0.01,86.0,43.0,0.0,940.73,1877.76,4.7,0.28,1368.45,958.96,453.0,67006
130,13200.0,13500.0,wellawatta_kollupitiya_bus,0.0,9.63,0.0,702.0,AGGREGATED,12.0,12.0,0.03,706.0,76.0,0.03,513.1,6675.18,4.53,0.27,2622.09,584.49,1382.75,67006
131,13200.0,13500.0,wellawatta_kollupitiya_probe,0.0,0.73,0.0,52.0,AGGREGATED,3.0,3.0,0.0,54.0,78.0,0.0,709.61,521.25,3.37,0.2,413.77,732.07,170.0,67006
132,13500.0,13800.0,cross_junction_ratmalana_bus,0.0,10.17,0.0,387.0,AGGREGATED,43.0,43.0,0.08,381.0,45.0,0.09,1374.88,13935.93,3.33,0.2,7824.07,1459.98,4201.0,67006
133,13500.0,13800.0,cross_junction_ratmalana_probe,0.0,1.43,0.0,52.0,AGGREGATED,14.0,14.0,0.01,50.0,43.0,0.0,1235.23,1888.58,3.58,0.21,1477.08,1259.54,570.0,67006
134,13500.0,13800.0,wellawatta_kollupitiya_bus,0.0,9.51,0.0,587.0,AGGREGATED,7.0,7.0,0.03,582.0,76.0,0.03,606.21,6588.32,3.83,0.23,2990.28,703.97,1650.0,67006
135,13500.0,13800.0,wellawatta_kollupitiya_probe,0.0,1.48,0.0,224.0,AGGREGATED,16.0,16.0,0.0,222.0,78.0,0.0,304.56,1059.41,7.86,0.47,553.42,315.26,72.0,67006
136,13800.0,14100.0,cross_junction_ratmalana_bus,0.0,10.15,0.0,344.0,AGGREGATED,32.0,32.0,0.08,345.0,45.0,0.09,1579.43,13913.5,2.9,0.17,8421.65,1692.81,4582.0,67006
137,13800.0,14100.0,cross_junction_ratmalana_probe,0.0,1.64,0.0,83.0,AGGREGATED,24.0,24.0,0.01,83.0,43.0,0.01,1186.76,2170.73,3.72,0.22,1643.2,1217.62,822.0,67006
138,13800.0,14100.0,wellawatta_kollupitiya_bus,0.0,9.88,0.0,757.0,AGGREGATED,21.0,21.0,0.03,759.0,76.0,0.03,506.19,6851.31,4.59,0.28,2893.79,588.23,1551.0,67006
139,13800.0,14100.0,wellawatta_kollupitiya_probe,0.0,1.44,0.0,170.0,AGGREGATED,12.0,12.0,0.0,169.0,78.0,0.0,455.78,1029.86,5.25,0.32,667.59,474.51,197.0,67006
140,14100.0,14400.0,cross_junction_ratmalana_bus,0.0,10.09,0.0,356.0,AGGREGATED,49.0,49.0,0.08,363.0,45.0,0.09,1460.04,13833.59,3.14,0.19,8092.83,1554.86,4393.0,67006
141,14100.0,14400.0,cross_junction_ratmalana_probe,0.0,1.37,0.0,73.0,AGGREGATED,19.0,19.0,0.01,75.0,43.0,0.0,1071.99,1807.96,4.12,0.25,1349.92,1094.55,490.0,67006
142,14100.0,14400.0,wellawatta_kollupitiya_bus,0.0,8.66,0.0,470.0,AGGREGATED,5.0,5.0,0.03,472.0,76.0,0.03,685.97,6004.23,3.39,0.2,3056.91,811.12,1505.0,67006
143,14100.0,14400.0,wellawatta_kollupitiya_probe,0.0,0.9,0.0,107.0,AGGREGATED,12.0,12.0,0.0,107.0,78.0,0.0,396.12,646.47,6.05,0.36,397.9,415.92,161.0,67006
0,3600.0,3900.0,cross_junction_ratmalana_bus,0.0,1.95,0.0,140.0,AGGREGATED,23.0,23.0,0.01,125.0,45.0,0.02,902.02,2679.11,5.08,0.3,832.93,954.89,478.0,54382
1,3600.0,3900.0,cross_junction_ratmalana_probe,0.0,0.65,0.0,93.0,AGGREGATED,7.0,7.0,0.0,95.0,43.0,0.0,375.46,862.34,11.76,0.7,220.41,373.02,64.0,54382
2,3600.0,3900.0,wellawatta_kollupitiya_bus,,,,,,,,,,,,,,,,,,,54382
3,3600.0,3900.0,wellawatta_kollupitiya_probe,0.0,0.68,2.0,218.0,AGGREGATED,6.0,6.0,0.0,219.0,78.0,0.0,150.87,488.64,15.87,0.95,40.75,150.56,0.0,54382
4,3900.0,4200.0,cross_junction_ratmalana_bus,0.0,5.21,0.0,420.0,AGGREGATED,47.0,47.0,0.04,410.0,45.0,0.04,681.18,7136.71,6.72,0.4,1280.83,706.46,554.0,54382
5,3900.0,4200.0,cross_junction_ratmalana_probe,0.0,0.51,0.0,80.0,AGGREGATED,18.0,18.0,0.0,81.0,43.0,0.0,351.0,669.55,12.58,0.75,134.41,351.39,41.0,54382
6,3900.0,4200.0,wellawatta_kollupitiya_bus,,,,,,,,,,,,,,,,,,,54382
7,3900.0,4200.0,wellawatta_kollupitiya_probe,0.0,1.0,2.0,295.0,AGGREGATED,7.0,7.0,0.0,297.0,78.0,0.0,168.63,718.73,14.2,0.85,69.72,168.22,3.0,54382
8,4200.0,4500.0,cross_junction_ratmalana_bus,0.0,5.24,0.0,408.0,AGGREGATED,58.0,58.0,0.04,407.0,45.0,0.04,671.54,7186.13,6.82,0.41,1386.85,694.76,621.0,54382
9,4200.0,4500.0,cross_junction_ratmalana_probe,0.0,0.47,0.0,76.0,AGGREGATED,10.0,10.0,0.0,74.0,43.0,0.0,360.91,624.88,12.24,0.73,101.2,360.59,14.0,54382
10,4200.0,4500.0,wellawatta_kollupitiya_bus,,,,,,,,,,,,,,,,,,,54382
11,4200.0,4500.0,wellawatta_kollupitiya_probe,0.0,1.19,2.0,315.0,AGGREGATED,8.0,8.0,0.0,317.0,78.0,0.0,183.32,849.94,13.06,0.78,119.0,183.17,14.0,54382
12,4500.0,4800.0,cross_junction_ratmalana_bus,0.0,5.13,0.0,391.0,AGGREGATED,72.0,72.0,0.04,395.0,45.0,0.04,668.52,7023.46,6.85,0.41,692.11,692.11,143.0,54382
13,4500.0,4800.0,cross_junction_ratmalana_probe,0.0,0.58,0.0,90.0,AGGREGATED,22.0,22.0,0.0,93.0,43.0,0.0,342.56,771.41,12.89,0.77,177.86,342.38,66.0,54382
14,4500.0,4800.0,wellawatta_kollupitiya_bus,,,,,,,,,,,,,,,,,,,54382
15,4500.0,4800.0,wellawatta_kollupitiya_probe,0.0,1.27,2.0,382.0,AGGREGATED,9.0,9.0,0.0,384.0,78.0,0.0,165.33,914.03,14.48,0.87,88.21,164.95,4.0,54382
16,4800.0,5100.0,cross_junction_ratmalana_bus,0.0,4.61,0.0,334.0,AGGREGATED,65.0,65.0,0.03,335.0,45.0,0.04,709.78,6315.45,6.45,0.39,789.4,735.63,232.0,54382
17,4800.0,5100.0,cross_junction_ratmalana_probe,0.0,0.53,0.0,73.0,AGGREGATED,17.0,17.0,0.0,71.0,43.0,0.0,407.48,702.02,10.84,0.65,258.13,407.41,106.0,54382
18,4800.0,5100.0,wellawatta_kollupitiya_bus,0.0,0.23,0.0,32.0,AGGREGATED,0.0,0.0,0.0,31.0,76.0,0.0,287.72,162.48,8.07,0.48,12.58,319.23,1.0,54382
19,4800.0,5100.0,wellawatta_kollupitiya_probe,0.0,0.97,2.0,280.0,AGGREGATED,12.0,12.0,0.0,283.0,78.0,0.0,167.89,693.18,14.26,0.86,66.09,167.87,3.0,54382
20,5100.0,5400.0,cross_junction_ratmalana_bus,0.0,3.77,0.0,286.0,AGGREGATED,43.0,43.0,0.03,291.0,45.0,0.03,711.85,5162.86,6.43,0.38,496.74,740.84,107.0,54382
21,5100.0,5400.0,cross_junction_ratmalana_probe,0.0,0.59,0.0,98.0,AGGREGATED,20.0,20.0,0.0,98.0,43.0,0.0,324.7,785.52,13.6,0.81,171.36,324.27,36.0,54382
22,5100.0,5400.0,wellawatta_kollupitiya_bus,0.0,2.41,0.0,344.0,AGGREGATED,3.0,3.0,0.01,338.0,76.0,0.01,260.61,1672.58,8.91,0.53,193.21,279.47,50.0,54382
23,5100.0,5400.0,wellawatta_kollupitiya_probe,0.0,0.75,2.0,225.0,AGGREGATED,9.0,9.0,0.0,225.0,78.0,0.0,160.97,536.06,14.88,0.89,45.33,160.85,0.0,54382
24,5400.0,5700.0,cross_junction_ratmalana_bus,0.0,4.82,0.0,352.0,AGGREGATED,62.0,62.0,0.04,347.0,45.0,0.04,734.74,6607.49,6.23,0.37,881.05,764.98,317.0,54382
25,5400.0,5700.0,cross_junction_ratmalana_probe,0.0,0.59,0.0,97.0,AGGREGATED,21.0,21.0,0.0,97.0,43.0,0.0,335.59,784.42,13.16,0.79,122.81,335.08,27.0,54382
26,5400.0,5700.0,wellawatta_kollupitiya_bus,0.0,6.08,0.0,723.0,AGGREGATED,7.0,7.0,0.02,719.0,76.0,0.02,323.14,4211.4,7.19,0.43,734.28,361.19,228.0,54382
27,5400.0,5700.0,wellawatta_kollupitiya_probe,0.0,1.31,2.0,381.0,AGGREGATED,28.0,28.0,0.0,385.0,78.0,0.0,169.82,941.53,14.1,0.85,111.24,170.19,6.0,54382
28,5700.0,6000.0,cross_junction_ratmalana_bus,0.0,5.49,0.0,399.0,AGGREGATED,64.0,64.0,0.04,395.0,45.0,0.05,725.49,7527.86,6.31,0.38,1260.07,753.76,549.0,54382
29,5700.0,6000.0,cross_junction_ratmalana_probe,0.0,0.59,0.0,90.0,AGGREGATED,24.0,24.0,0.0,91.0,43.0,0.0,355.15,779.04,12.44,0.74,146.23,354.99,35.0,54382
30,5700.0,6000.0,wellawatta_kollupitiya_bus,0.0,4.06,0.0,493.0,AGGREGATED,7.0,7.0,0.01,498.0,76.0,0.01,310.63,2811.17,7.48,0.45,404.92,344.3,95.0,54382
31,5700.0,6000.0,wellawatta_kollupitiya_probe,0.0,0.92,2.0,296.0,AGGREGATED,13.0,13.0,0.0,296.0,78.0,0.0,154.59,662.66,15.49,0.93,70.33,154.48,4.0,54382
32,6000.0,6300.0,cross_junction_ratmalana_bus,0.0,5.16,0.0,377.0,AGGREGATED,70.0,70.0,0.04,382.0,45.0,0.04,728.23,7073.19,6.29,0.38,1156.26,751.77,502.0,54382
33,6000.0,6300.0,cross_junction_ratmalana_probe,0.0,0.49,0.0,74.0,AGGREGATED,19.0,19.0,0.0,73.0,43.0,0.0,362.99,646.5,12.17,0.73,159.4,362.34,18.0,54382
34,6000.0,6300.0,wellawatta_kollupitiya_bus,0.0,3.64,0.0,417.0,AGGREGATED,6.0,6.0,0.01,416.0,76.0,0.01,330.96,2521.56,7.02,0.42,350.37,370.6,64.0,54382
35,6000.0,6300.0,wellawatta_kollupitiya_probe,0.0,1.02,2.0,304.0,AGGREGATED,20.0,20.0,0.0,308.0,78.0,0.0,160.87,729.61,14.88,0.89,81.82,160.57,7.0,54382
36,6300.0,6600.0,cross_junction_ratmalana_bus,0.0,4.5,0.0,334.0,AGGREGATED,61.0,61.0,0.03,335.0,45.0,0.04,697.72,6171.26,6.56,0.39,644.22,722.8,123.0,54382
37,6300.0,6600.0,cross_junction_ratmalana_probe,0.0,0.54,0.0,79.0,AGGREGATED,19.0,19.0,0.0,78.0,43.0,0.0,370.06,710.4,11.94,0.71,195.68,371.55,75.0,54382
38,6300.0,6600.0,wellawatta_kollupitiya_bus,0.0,4.02,0.0,404.0,AGGREGATED,6.0,6.0,0.01,400.0,76.0,0.01,377.86,2784.81,6.15,0.37,385.81,429.98,123.0,54382
39,6300.0,6600.0,wellawatta_kollupitiya_probe,0.0,0.92,2.0,268.0,AGGREGATED,18.0,18.0,0.0,269.0,78.0,0.0,165.31,658.99,14.49,0.87,71.69,164.94,0.0,54382
40,6600.0,6900.0,cross_junction_ratmalana_bus,0.0,4.71,0.0,354.0,AGGREGATED,50.0,50.0,0.04,353.0,45.0,0.04,712.96,6458.33,6.42,0.38,798.82,740.74,281.0,54382
41,6600.0,6900.0,cross_junction_ratmalana_probe,0.0,0.57,0.0,89.0,AGGREGATED,28.0,28.0,0.0,89.0,43.0,0.0,359.3,749.81,12.29,0.73,152.08,358.48,31.0,54382
42,6600.0,6900.0,wellawatta_kollupitiya_bus,0.0,5.23,0.0,531.0,AGGREGATED,14.0,14.0,0.02,528.0,76.0,0.02,378.6,3624.09,6.13,0.37,626.39,428.04,253.0,54382
43,6600.0,6900.0,wellawatta_kollupitiya_probe,0.0,1.24,2.0,353.0,AGGREGATED,19.0,19.0,0.0,354.0,78.0,0.0,175.05,888.34,13.68,0.82,117.82,175.1,15.0,54382
44,6900.0,7200.0,cross_junction_ratmalana_bus,0.0,4.14,0.0,308.0,AGGREGATED,50.0,50.0,0.03,310.0,45.0,0.03,695.33,5674.85,6.59,0.39,612.65,720.43,168.0,54382
45,6900.0,7200.0,cross_junction_ratmalana_probe,0.0,0.67,0.0,98.0,AGGREGATED,32.0,32.0,0.01,99.0,43.0,0.0,357.22,882.53,12.37,0.74,149.31,356.73,12.0,54382
46,6900.0,7200.0,wellawatta_kollupitiya_bus,0.0,5.54,0.0,587.0,AGGREGATED,14.0,14.0,0.02,588.0,76.0,0.02,357.41,3841.4,6.5,0.39,703.86,399.43,269.0,54382
47,6900.0,7200.0,wellawatta_kollupitiya_probe,0.0,1.01,2.0,271.0,AGGREGATED,22.0,22.0,0.0,275.0,78.0,0.0,181.72,727.22,13.18,0.79,124.76,182.41,25.0,54382
48,7200.0,7500.0,cross_junction_ratmalana_bus,0.0,4.94,0.0,363.0,AGGREGATED,70.0,70.0,0.04,353.0,45.0,0.04,767.45,6770.89,5.97,0.36,1116.49,802.59,486.0,54382
49,7200.0,7500.0,cross_junction_ratmalana_probe,0.0,0.56,0.0,88.0,AGGREGATED,17.0,17.0,0.0,87.0,43.0,0.0,376.6,747.23,11.73,0.7,176.73,377.49,66.0,54382
50,7200.0,7500.0,wellawatta_kollupitiya_bus,0.0,5.85,0.0,578.0,AGGREGATED,11.0,11.0,0.02,580.0,76.0,0.02,385.44,4056.32,6.03,0.36,806.95,440.12,308.0,54382
51,7200.0,7500.0,wellawatta_kollupitiya_probe,0.0,0.65,0.0,179.0,AGGREGATED,12.0,12.0,0.0,178.0,78.0,0.0,180.65,468.2,13.26,0.8,93.08,181.11,17.0,54382
52,7500.0,7800.0,cross_junction_ratmalana_bus,0.0,6.95,0.0,499.0,AGGREGATED,67.0,67.0,0.05,490.0,45.0,0.06,737.78,9525.17,6.21,0.37,1838.51,766.39,802.0,54382
53,7500.0,7800.0,cross_junction_ratmalana_probe,0.0,0.68,0.0,62.0,AGGREGATED,16.0,16.0,0.01,63.0,43.0,0.0,551.06,898.36,8.02,0.48,477.91,552.56,120.0,54382
54,7500.0,7800.0,wellawatta_kollupitiya_bus,0.0,5.25,0.0,529.0,AGGREGATED,9.0,9.0,0.02,529.0,76.0,0.02,374.84,3637.68,6.2,0.37,715.56,420.91,283.0,54382
55,7500.0,7800.0,wellawatta_kollupitiya_probe,0.0,0.36,0.0,97.0,AGGREGATED,4.0,4.0,0.0,99.0,78.0,0.0,181.55,256.37,13.19,0.79,49.51,182.44,8.0,54382
56,7800.0,8100.0,cross_junction_ratmalana_bus,0.0,8.09,0.0,534.0,AGGREGATED,103.0,103.0,0.06,535.0,45.0,0.07,780.93,11084.28,5.86,0.35,3102.79,809.14,1279.0,54382
57,7800.0,8100.0,cross_junction_ratmalana_probe,0.0,0.55,0.0,80.0,AGGREGATED,22.0,22.0,0.0,79.0,43.0,0.0,376.34,722.76,11.74,0.7,245.78,378.64,71.0,54382
58,7800.0,8100.0,wellawatta_kollupitiya_bus,0.0,4.64,0.0,455.0,AGGREGATED,7.0,7.0,0.02,455.0,76.0,0.01,385.87,3217.91,6.02,0.36,528.24,437.56,150.0,54382
59,7800.0,8100.0,wellawatta_kollupitiya_probe,0.0,0.55,0.0,125.0,AGGREGATED,8.0,8.0,0.0,124.0,78.0,0.0,219.67,394.72,10.9,0.65,104.0,222.24,24.0,54382
60,8100.0,8400.0,cross_junction_ratmalana_bus,0.0,7.28,0.0,460.0,AGGREGATED,87.0,87.0,0.05,468.0,45.0,0.06,830.63,9979.51,5.51,0.33,2919.06,865.65,1164.0,54382
61,8100.0,8400.0,cross_junction_ratmalana_probe,0.0,0.87,0.0,79.0,AGGREGATED,18.0,18.0,0.01,78.0,43.0,0.0,602.62,1153.18,7.33,0.44,634.6,604.68,211.0,54382
62,8100.0,8400.0,wellawatta_kollupitiya_bus,0.0,4.24,0.0,433.0,AGGREGATED,10.0,10.0,0.01,435.0,76.0,0.01,370.22,2936.95,6.27,0.38,479.45,413.78,165.0,54382
63,8100.0,8400.0,wellawatta_kollupitiya_probe,0.0,0.46,0.0,111.0,AGGREGATED,7.0,7.0,0.0,112.0,78.0,0.0,199.46,329.08,12.01,0.72,74.11,200.78,19.0,54382
64,8400.0,8700.0,cross_junction_ratmalana_bus,0.0,6.85,0.0,432.0,AGGREGATED,77.0,77.0,0.05,428.0,45.0,0.06,839.41,9392.51,5.46,0.33,2651.14,876.91,1016.84,54382
65,8400.0,8700.0,cross_junction_ratmalana_probe,0.0,0.88,0.0,94.0,AGGREGATED,28.0,28.0,0.01,94.0,43.0,0.0,527.47,1169.76,8.37,0.5,535.3,530.88,146.0,54382
66,8400.0,8700.0,wellawatta_kollupitiya_bus,0.0,4.71,0.0,478.0,AGGREGATED,6.0,6.0,0.02,479.0,76.0,0.02,377.02,3267.15,6.16,0.37,624.11,424.58,231.0,54382
67,8400.0,8700.0,wellawatta_kollupitiya_probe,0.0,0.28,0.0,74.0,AGGREGATED,2.0,2.0,0.0,73.0,78.0,0.0,189.04,204.17,12.67,0.76,20.13,188.63,0.0,54382
68,8700.0,9000.0,cross_junction_ratmalana_bus,0.0,7.05,0.0,398.0,AGGREGATED,62.0,62.0,0.05,403.0,45.0,0.06,911.55,9663.13,5.02,0.3,3268.13,949.75,1251.0,54382
69,8700.0,9000.0,cross_junction_ratmalana_probe,0.0,0.87,0.0,69.0,AGGREGATED,17.0,17.0,0.01,69.0,43.0,0.0,687.32,1155.15,6.43,0.38,685.3,697.47,197.0,54382
70,8700.0,9000.0,wellawatta_kollupitiya_bus,0.0,3.38,0.0,311.0,AGGREGATED,6.0,6.0,0.01,315.0,76.0,0.01,401.06,2342.5,5.79,0.35,416.41,456.03,149.0,54382
71,8700.0,9000.0,wellawatta_kollupitiya_probe,0.0,0.73,0.0,201.0,AGGREGATED,9.0,9.0,0.0,202.0,78.0,0.0,180.95,525.58,13.23,0.79,89.62,180.36,15.0,54382
72,9000.0,9300.0,cross_junction_ratmalana_bus,0.0,7.09,0.0,440.0,AGGREGATED,80.0,80.0,0.05,440.0,45.0,0.06,904.56,9719.05,5.06,0.3,3216.53,948.34,1266.0,54382
73,9000.0,9300.0,cross_junction_ratmalana_probe,0.0,0.96,0.0,67.0,AGGREGATED,22.0,22.0,0.01,67.0,43.0,0.0,789.08,1266.47,5.6,0.33,850.4,805.05,290.0,54382
74,9000.0,9300.0,wellawatta_kollupitiya_bus,0.0,2.96,0.0,303.0,AGGREGATED,5.0,5.0,0.01,301.0,76.0,0.01,371.58,2048.21,6.25,0.37,274.19,418.84,94.0,54382
75,9000.0,9300.0,wellawatta_kollupitiya_probe,0.0,0.07,0.0,23.0,AGGREGATED,0.0,0.0,0.0,23.0,78.0,0.0,157.65,47.89,15.19,0.91,6.72,157.62,0.0,54382
